,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition_prediction
5932,0,0,0,0,15.09984259,7.87e-05,-7.87e-05,140.82,0.0045899999999999995,-0.0045899999999999995,0.9711,0.0223,-0.7127,0.222,0.135,-0.135,484.8,80.4,-80.4,4.11,0.59,-0.33,576,25.98,12.63,-6.3,6.7,1,5191,166,-142,4.615,0.059000000000000004,-0.059000000000000004,0.65,0.094,-0.052000000000000005,290.54504,51.32362,15.37,Positive
5934,0,0,0,0,15.3416245,0.00012749999999999998,-0.00012749999999999998,134.98686,0.00731,-0.00731,0.0481,0.4098,-0.0481,2.126,0.501,-0.501,269.6,55.2,-55.2,1.3,0.36,-0.13,605,31.63,26.83,-8.46,9.2,1,5061,167,-134,4.504,0.07400000000000001,-0.07400000000000001,0.8140000000000001,0.223,-0.079,296.28311,51.404362,14.812999999999999,Negative
5940,0,0,0,0,10.0714369,0.0001678,-0.0001678,140.0456,0.0162,-0.0162,0.006,0.46,-0.006,6.891,0.488,-0.488,49.5,5.4,-5.4,1.98,0.56,-1.31,1362,814.46,715.33,-731.1,10.8,1,5768,192,-157,3.633,0.816,-0.192,2.81,0.797,-1.86,287.22351000000003,38.817612,13.472000000000001,Negative
5952,0,0,0,0,383.85362000000003,0.018019999999999998,-0.018019999999999998,426.5941,0.0346,-0.0346,0.5927,0.0136,-0.5111,9.76,1.6,-1.6,422.9,65.8,-65.8,2.78,1.22,-0.46,314,2.29,2.91,-0.94,7.5,1,6675,150,-279,4.341,0.076,-0.076,1.2930000000000001,0.5720000000000001,-0.21100000000000002,294.28693,42.032790999999996,15.232000000000001,Negative
5955,0,0,0,0,8.9429645,0.00012930000000000003,-0.00012930000000000003,137.26373,0.00908,-0.00908,0.08800000000000001,0.505,-0.08800000000000001,1.8030000000000002,0.6990000000000001,-0.6990000000000001,233.5,72.5,-72.5,0.89,0.06,-0.1,536,19.51,5.73,-5.93,7.2,1,4183,125,-138,4.655,0.055999999999999994,-0.024,0.594,0.043,-0.064,284.27499,42.123779,15.537,Negative
5956,0,0,0,0,2.4056253030000003,5.22e-06,-5.22e-06,133.14221,0.00185,-0.00185,0.467,0.488,-0.13699999999999998,0.6283,0.0636,-0.0636,163.5,15.5,-15.5,1.11,0.23,-0.09,1180,459.66,287.94,-111.12,12.0,1,5450,146,-163,4.573,0.027000000000000003,-0.153,0.83,0.174,-0.062,292.72078999999997,43.076809000000004,14.709000000000001,Positive
5962,0,0,0,0,0.8399071579999999,4.91e-06,-4.91e-06,131.69426,0.00428,-0.00428,0.23,0.239,-0.23,1.0190000000000001,0.187,-0.187,119.6,17.4,-17.4,0.92,0.12,-0.11,1640,1705.12,740.7,-541.61,10.7,1,5120,170,-154,4.478,0.099,-0.11,0.853,0.10400000000000001,-0.10400000000000001,284.12521,45.628052000000004,15.695,Positive
5964,0,0,0,0,1.7613778000000002,0.00014240000000000002,-0.00014240000000000002,132.989,0.114,-0.114,0.159,0.29,-0.159,1.355,0.182,-0.182,359.3,45.3,-45.3,2.32,0.79,-0.32,1824,2621.69,2632.67,-949.69,10.5,1,6544,181,-250,4.349,0.07200000000000001,-0.217,1.207,0.41100000000000003,-0.165,293.17194,45.677391,15.02,Positive
5969,0,0,0,0,1.758599866,3.36e-06,-3.36e-06,131.7968,0.00175,-0.00175,0.035,0.5404,-0.0349,0.2729,0.0708,-0.0708,237.8,25.0,-25.0,1.6,0.14,-0.11,1101,347.1,119.68,-77.5,11.9,1,4744,150,-125,4.606,0.027000000000000003,-0.027000000000000003,0.725,0.065,-0.051,289.96161,47.08036,15.59,Positive
5970,0,1,0,0,1.260575815,1.1699999999999999e-07,-1.1699999999999999e-07,132.0569049,7.7e-05,-7.7e-05,0.58,0.016,-0.005,2.36064,0.00286,-0.00286,154280.0,291.0,-291.0,29.91,3.77,-2.72,1410,935.7,397.68,-241.81,781.2,1,5388,160,-144,4.5760000000000005,0.07,-0.07,0.715,0.09,-0.065,290.01401,48.701832,14.864,Negative
5972,0,0,0,0,14.1573717,0.00022730000000000002,-0.00022730000000000002,135.5991,0.0132,-0.0132,0.138,0.311,-0.138,3.786,0.33,-0.33,130.0,16.0,-16.0,1.1,0.35,-0.11,778,86.67,81.39,-25.85,9.3,3,6122,182,-200,4.487,0.054000000000000006,-0.21600000000000003,0.9640000000000001,0.302,-0.10099999999999999,292.31601,42.626251,14.718,Negative
5974,0,0,0,0,6.31915999,5.5e-05,-5.5e-05,134.14866,0.006940000000000001,-0.006940000000000001,0.575,0.41200000000000003,-0.361,3.465,0.235,-0.235,34.4,3.8,-3.8,1.04,0.21,-0.32,1369,829.72,513.88,-482.74,9.8,3,6254,174,-212,4.019,0.266,-0.114,1.706,0.349,-0.524,298.20261,44.925831,13.095999999999998,Positive
5975,0,0,0,0,2.58393841,2.3800000000000003e-05,-2.3800000000000003e-05,131.80729,0.007659999999999999,-0.007659999999999999,0.22899999999999998,0.223,-0.22899999999999998,2.169,0.295,-0.295,49.4,7.3,-7.3,0.77,0.25,-0.1,1470,1103.3,1036.91,-393.79,8.5,2,6164,165,-220,4.378,0.09,-0.21,1.09,0.35,-0.15,288.46909,46.78368,13.874,Negative
5977,0,0,0,0,6.5595368,0.00011679999999999999,-0.00011679999999999999,132.0079,0.0175,-0.0175,0.37799999999999995,0.095,-0.37799999999999995,4.324,0.684,-0.684,26.3,3.0,-3.0,0.62,0.12,-0.08,1079,320.09,160.41,-91.72,10.1,2,5950,71,-83,4.323,0.096,-0.14400000000000002,1.196,0.235,-0.157,294.12487999999996,46.67289,12.788,Negative
5978,0,0,0,0,31.532298699999995,0.0009421,-0.0009421,160.3251,0.0215,-0.0215,0.0671,0.4162,-0.067,3.49,1.2,-1.2,106.4,30.5,-30.5,0.74,0.07,-0.02,461,10.65,2.95,-1.55,7.8,4,5183,106,-99,4.6080000000000005,0.015,-0.015,0.7390000000000001,0.063,-0.028999999999999998,286.86548,41.989079,14.29,Negative
5991,0,0,0,0,4.02018903,3.26e-05,-3.26e-05,134.84386999999998,0.00744,-0.00744,0.505,0.455,-0.304,3.616,0.182,-0.182,18.5,1.4,-1.4,0.6,0.11,-0.11,1337,754.66,360.31,-294.9,14.4,2,5788,115,-115,4.178,0.17600000000000002,-0.095,1.376,0.23199999999999998,-0.258,288.39529,39.872627,11.158,Positive
5994,0,0,0,0,4.98792404,3.26e-05,-3.26e-05,133.6552,0.0061,-0.0061,0.069,0.382,-0.069,1.618,0.156,-0.156,346.2,39.5,-39.5,0.73,0.06,-0.08,485,13.07,3.5,-3.55,9.7,1,3606,57,-72,4.859,0.045,-0.036000000000000004,0.395,0.036000000000000004,-0.044000000000000004,293.2811,38.082240999999996,15.555,Positive
5999,0,0,0,0,91.64998299999999,0.003181,-0.003181,175.7156,0.0286,-0.0286,0.2136,0.2282,-0.2135,10.294,0.9390000000000001,-0.9390000000000001,193.6,23.9,-23.9,2.27,1.27,-0.54,568,24.57,41.53,-12.19,8.7,2,6705,164,-233,4.145,0.16399999999999998,-0.16399999999999998,1.608,0.905,-0.38299999999999995,294.93197999999995,39.81242,12.964,Negative
6002,0,0,0,0,44.113873,0.001449,-0.001449,164.8337,0.0254,-0.0254,0.032,0.419,-0.032,3.9560000000000004,0.8420000000000001,-0.8420000000000001,196.3,31.0,-31.0,4.9,0.88,-1.62,1158,424.45,238.17,-262.15,6.6,4,7854,227,-311,3.6689999999999996,0.258,-0.258,3.4619999999999997,0.624,-1.141,294.31064,39.049702,12.667,Negative
6007,0,0,0,0,482.62010999999995,0.03127,-0.03127,314.0653,0.0387,-0.0387,0.1786,0.2704,-0.1786,12.86,1.3,-1.3,324.0,46.1,-46.1,1.98,1.02,-0.21,263,1.12,1.72,-0.34,8.1,1,6315,167,-217,4.388999999999999,0.071,-0.071,1.095,0.5579999999999999,-0.11699999999999999,298.27673,39.903851,14.519,Negative
6010,0,0,0,0,10.1551587,0.0001499,-0.0001499,139.292,0.0109,-0.0109,0.2256,0.2843,-0.2254,1.8019999999999998,0.389,-0.389,141.6,45.9,-45.9,0.94,0.42,-0.11,721,63.73,90.03,-18.59,6.8,1,5275,185,-144,4.505,0.083,-0.083,0.7959999999999999,0.358,-0.08800000000000001,290.56674,40.449902,15.413,Negative
6014,0,0,0,0,608.20572,0.026160000000000003,-0.026160000000000003,160.7147,0.0341,-0.0341,0.0082,0.4535,-0.0079,13.63,1.5,-1.5,554.2,69.4,-69.4,1.46,0.13,-0.13,143,0.1,0.03,-0.03,11.3,1,4486,132,-127,4.6419999999999995,0.04,-0.04,0.6459999999999999,0.059000000000000004,-0.057,291.95437999999996,41.826969,15.059000000000001,Negative
6016,0,0,0,0,91.069934,0.007107,-0.007107,196.391,0.102,-0.102,0.5939,0.0065,-0.4992,17.33,3.0,-3.0,12.7,1.9,-1.9,1.59,0.34,-0.57,1103,349.47,237.6,-228.61,8.7,3,9051,298,-379,3.623,0.305,-0.305,4.232,0.909,-1.521,295.51333999999997,42.31879,9.748,Negative
6023,0,0,0,0,366.088938,0.004884,-0.004884,165.426,0.0107,-0.0107,0.89,0.04,-0.619,11.887,0.231,-0.231,537.9,20.6,-20.6,2.57,0.78,-0.31,257,1.03,0.94,-0.34,29.0,1,5941,187,-208,4.4639999999999995,0.07,-0.196,0.945,0.28600000000000003,-0.114,291.35892,43.936809999999994,11.616,Positive
6024,0,0,0,0,414.45007999999996,0.0121,-0.0121,318.0665,0.0245,-0.0245,0.9853,17.9,-0.0761,19.15,1.1,-1.1,729.5,50.6,-50.6,7.01,4.33,-1.51,364,4.17,8.13,-2.01,19.0,1,7037,215,-299,4.136,0.135,-0.135,1.683,1.04,-0.361,292.8259,44.098389000000005,13.913,Negative
6025,0,0,0,0,381.97977000000003,0.03982,-0.03982,163.1805,0.0511,-0.0511,0.2178,0.2988,-0.2177,15.7,4.6,-4.6,900.0,319.0,-319.0,1.55,0.15,-0.14,132,0.07,0.02,-0.02,10.4,1,3761,50,-50,4.724,0.06,-0.06,0.526,0.05,-0.05,288.96823,44.448341,15.494000000000002,Negative
6026,0,0,0,0,67.412998,0.004731,-0.004731,196.1263,0.0587,-0.0587,0.5109,0.0605,-0.4295,9.1,2.4,-2.4,126.1,24.3,-24.3,1.57,0.87,-0.31,572,25.32,41.76,-11.26,6.2,4,6525,159,-233,4.248,0.138,-0.138,1.359,0.7490000000000001,-0.27,296.70224,44.449451,13.667,Negative
6029,0,0,0,0,293.70696,0.01554,-0.01554,350.5928,0.0353,-0.0353,63.9417,20.98,-59.32,11.03,1.5,-1.5,1575.0,191.0,-191.0,6140.44,2544.0,-577.6,274,1.34,1.68,-0.38,11.2,1,6054,188,-202,4.508,0.048,-0.048,0.893,0.37,-0.084,293.16879,45.38773,15.51,Negative
6037,0,0,0,0,14.461834,0.0003602,-0.0003602,137.2566,0.0222,-0.0222,0.065,0.40299999999999997,-0.065,7.156000000000001,0.626,-0.626,80.2,11.2,-11.2,1.05,0.18,-0.21,785,89.86,39.81,-35.48,9.0,1,5457,81,-65,4.239,0.18600000000000003,-0.124,1.196,0.19899999999999998,-0.243,294.29364,46.629501,14.75,Negative
6038,0,0,0,0,362.22202000000004,0.03126,-0.03126,385.73800000000006,0.0661,-0.0661,0.5664,0.0065,-0.5054,14.29,2.7,-2.7,52.5,10.2,-10.2,0.96,0.33,-0.24,312,2.25,2.21,-1.11,14.6,1,6113,153,-159,4.168,0.253,-0.21100000000000002,1.2770000000000001,0.434,-0.317,300.39194,44.78532,11.189,Negative
6043,0,0,0,0,106.25976000000001,0.002607,-0.002607,132.2417,0.0216,-0.0216,0.209,0.243,-0.209,6.101,0.8490000000000001,-0.8490000000000001,354.0,55.3,-55.3,1.5,0.1,-0.16,303,1.99,0.53,-0.58,7.7,2,4827,129,-144,4.508,0.084,-0.07,0.823,0.055999999999999994,-0.086,291.18497,40.311211,15.140999999999998,Negative
6046,0,0,0,0,6.2089181,0.00011259999999999999,-0.00011259999999999999,136.6828,0.0148,-0.0148,0.6977,0.2628,-0.4744,2.292,0.39899999999999997,-0.39899999999999997,1664.0,242.0,-242.0,9.2,5.25,-4.48,1378,853.5,1591.18,-663.09,8.4,1,5548,210,-227,3.7969999999999997,0.515,-0.515,2.113,1.207,-1.028,301.21725,44.13343,16.984,Negative
6050,0,0,0,0,3.64049242,2.12e-05,-2.12e-05,134.96786,0.00506,-0.00506,0.18100000000000002,0.29,-0.18100000000000002,1.194,0.17600000000000002,-0.17600000000000002,42.1,5.8,-5.8,0.61,0.09,-0.03,1136,393.32,158.33,-60.03,9.5,1,5745,78,-86,4.503,0.03,-0.12,0.9359999999999999,0.14300000000000002,-0.048,300.42432,44.343601,12.645999999999999,Positive
6053,0,0,0,0,4.29251656,5.31e-05,-5.31e-05,134.4818,0.0115,-0.0115,1.0070000000000001,7.2139999999999995,-0.545,4.254,0.45899999999999996,-0.45899999999999996,249.5,27.5,-27.5,3.66,1.13,-0.37,1144,403.88,378.26,-125.96,11.0,1,6032,189,-232,4.485,0.052000000000000005,-0.20800000000000002,0.973,0.3,-0.1,297.9487,45.255039000000004,15.85,Negative
6057,0,0,0,0,5.52507406,5.47e-05,-5.47e-05,135.15435,0.009729999999999999,-0.009729999999999999,0.152,0.299,-0.152,2.565,0.258,-0.258,61.5,7.3,-7.3,0.8,0.12,-0.08,1028,263.79,101.96,-65.78,9.8,1,5600,75,-75,4.378,0.11,-0.11,1.037,0.152,-0.114,284.12134,41.633072,13.692,Positive
6058,0,0,0,0,0.694611128,3.74e-06,-3.74e-06,131.93243999999999,0.00414,-0.00414,0.17600000000000002,0.28300000000000003,-0.17600000000000002,1.115,0.152,-0.152,98.8,13.7,-13.7,0.64,0.06,-0.04,1415,945.45,318.96,-218.14,9.3,1,4612,124,-138,4.646,0.024,-0.052000000000000005,0.662,0.064,-0.045,286.31052,44.838188,15.7,Positive
6060,0,0,0,0,0.9337281959999999,8.35e-06,-8.35e-06,131.5336,0.0075,-0.0075,0.015,0.449,-0.015,3.4410000000000003,0.252,-0.252,67.7,5.9,-5.9,0.85,0.28,-0.1,2006,3826.49,3652.33,-1225.97,13.3,1,6170,171,-214,4.43,0.07200000000000001,-0.217,1.032,0.33399999999999996,-0.11900000000000001,292.16614,47.612251,15.317,Negative
6061,0,0,0,0,10.6982275,0.000155,-0.000155,140.6793,0.0102,-0.0102,0.032,0.426,-0.032,3.198,0.335,-0.335,246.0,31.9,-31.9,1.73,0.49,-0.21,919,168.88,142.37,-57.45,9.1,1,6277,174,-239,4.417,0.06,-0.18,1.097,0.313,-0.134,296.02774,47.753551,15.833,Positive
6065,0,0,0,0,3.09383248,2.2800000000000002e-05,-2.2800000000000002e-05,132.75691,0.006370000000000001,-0.006370000000000001,0.35600000000000004,0.1,-0.35600000000000004,1.5759999999999998,0.24100000000000002,-0.24100000000000002,373.7,51.3,-51.3,1.32,0.21,-0.09,998,233.91,126.41,-55.14,9.7,1,5327,190,-169,4.646,0.032,-0.09699999999999999,0.6809999999999999,0.107,-0.046,295.92456,38.876968,15.895999999999999,Positive
6074,0,0,0,0,13.4450174,0.0001261,-0.0001261,137.24788,0.00835,-0.00835,0.531,0.45,-0.318,2.1180000000000003,0.24600000000000002,-0.24600000000000002,196.2,29.0,-29.0,1.08,0.1,-0.1,606,31.92,11.17,-8.79,8.3,1,5003,151,-151,4.553,0.061,-0.05,0.759,0.07200000000000001,-0.07200000000000001,290.72195,42.391571,15.255999999999998,Positive
6087,0,0,0,0,11.3251153,0.0002504,-0.0002504,137.2423,0.0179,-0.0179,0.35200000000000004,0.113,-0.35200000000000004,2.126,0.43700000000000006,-0.43700000000000006,297.2,51.7,-51.7,1.26,0.17,-0.12,674,48.78,23.97,-13.49,7.0,1,5334,186,-167,4.574,0.063,-0.077,0.727,0.102,-0.068,291.70639,47.908581,15.995,Negative
6095,0,0,0,0,0.9951412000000001,1.01e-05,-1.01e-05,131.5268,0.0105,-0.0105,0.998,0.35100000000000003,-0.02,5.587999999999999,0.513,-0.513,101.7,7.3,-7.3,0.22,0.14,-0.01,509,15.69,34.56,-1.02,17.6,1,3325,117,-25,5.364,0.012,-0.228,0.109,0.073,-0.002,284.2399,41.819041999999996,15.673,Negative
6099,0,0,0,0,377.501257,0.00877,-0.00877,278.8375,0.0164,-0.0164,0.033,0.426,-0.033,11.98,0.595,-0.595,541.4,46.0,-46.0,2.16,0.32,-0.1,242,0.81,0.31,-0.11,13.9,1,5751,78,-78,4.508,0.021,-0.11900000000000001,0.94,0.138,-0.043,285.6409,47.81105,15.044,Positive
6101,0,0,0,0,0.92623983,1.17e-05,-1.17e-05,131.7203,0.0171,-0.0171,0.057999999999999996,0.511,-0.057999999999999996,1.2670000000000001,0.27899999999999997,-0.27899999999999997,411.4,75.0,-75.0,1.16,0.12,-0.09,1208,504.34,204.45,-135.05,9.1,1,4494,161,-161,4.692,0.032,-0.052000000000000005,0.591,0.062,-0.047,297.20752000000005,47.972099,16.28,Negative
6111,0,0,0,0,6.33342309,9.86e-05,-9.86e-05,133.7198,0.0127,-0.0127,1.101,71.04,-2.333,3.46,0.633,-0.633,123.3,22.2,-22.2,7.62,0.69,-0.62,625,36.11,11.53,-9.1,7.5,3,4352,116,-129,4.671,0.032,-0.042,0.613,0.055,-0.05,284.26859,44.197540000000004,15.073,Negative
6117,0,0,0,0,12.948925599999999,0.00018530000000000003,-0.00018530000000000003,142.445,0.0137,-0.0137,0.0847,0.4753,-0.0846,2.162,0.685,-0.685,331.0,125.0,-125.0,0.94,0.09,-0.13,416,7.09,2.14,-2.47,7.2,1,3867,80,-135,4.734,0.07,-0.07,0.525,0.05,-0.07,281.35677999999996,43.658352,15.663,Negative
6122,0,0,0,0,6.76890076,7.38e-05,-7.38e-05,133.07724,0.008440000000000001,-0.008440000000000001,0.15,0.305,-0.15,3.616,0.306,-0.306,123.1,13.2,-13.2,1.24,0.34,-0.23,1017,253.3,204.89,-103.87,10.8,1,5737,154,-171,4.327,0.153,-0.187,1.125,0.31,-0.207,294.40472,39.351681,14.725,Positive
6129,0,0,0,0,0.565713361,2.32e-06,-2.32e-06,131.66357,0.00331,-0.00331,0.23,0.22399999999999998,-0.23,0.9540000000000001,0.166,-0.166,86.4,11.6,-11.6,0.81,0.12,-0.08,1917,3197.67,1496.47,-939.37,11.6,1,5220,157,-157,4.48,0.086,-0.105,0.8809999999999999,0.125,-0.094,286.03839,50.294441,14.722000000000001,Negative
6132,0,0,0,0,43.535891,0.00042270000000000003,-0.00042270000000000003,155.20055,0.00868,-0.00868,0.258,0.214,-0.258,4.712,0.247,-0.247,576.6,45.4,-45.4,1.86,0.33,-0.16,444,9.19,5.25,-2.28,13.9,1,5481,166,-149,4.592,0.032,-0.12,0.778,0.141,-0.065,289.70703,41.843540000000004,15.857000000000001,Positive
6142,0,0,0,0,2.44693823,1.07e-05,-1.07e-05,133.00092,0.00345,-0.00345,0.611,0.006999999999999999,-0.49200000000000005,0.9540000000000001,0.152,-0.152,26.4,4.0,-4.0,0.56,0.08,-0.05,1379,855.53,328.61,-174.26,9.0,1,5821,69,-87,4.419,0.063,-0.11699999999999999,1.033,0.154,-0.083,287.23486,42.263309,12.16,Positive
6149,0,0,0,0,80.9669561,0.00012119999999999999,-0.00012119999999999999,160.97672,0.0012699999999999999,-0.0012699999999999999,0.006999999999999999,0.38299999999999995,-0.006999999999999999,2.5276,0.0483,-0.0483,4733.0,104.0,-104.0,5.04,1.03,-0.37,364,4.14,2.62,-0.99,52.0,1,5611,168,-168,4.61,0.04,-0.128,0.737,0.151,-0.054000000000000006,295.80585,39.17799,15.671,Positive
6152,0,0,0,0,373.41508999999996,0.006181,-0.006181,346.9457,0.0119,-0.0119,0.0532,0.4155,-0.0531,6.617000000000001,0.612,-0.612,1806.0,191.0,-191.0,2.55,0.19,-0.3,158,0.15,0.04,-0.05,10.0,1,4236,121,-144,4.6419999999999995,0.065,-0.027000000000000003,0.612,0.047,-0.071,290.30773999999997,45.01141,15.85,Negative
6153,0,0,0,0,17.634272,0.0001227,-0.0001227,133.29332,0.00555,-0.00555,0.1876,0.2714,-0.1872,1.3869999999999998,0.18,-0.18,76.7,9.9,-9.9,1.69,1.31,-1.03,842,118.84,295.21,-102.02,9.7,1,4885,125,-97,3.815,0.74,-0.413,1.979,1.5330000000000001,-1.204,298.74216,47.945278,12.31,Positive
6156,0,0,0,0,240.192808,0.008989,-0.008989,168.3047,0.0307,-0.0307,0.8140000000000001,0.141,-0.575,9.72,0.627,-0.627,605.8,54.0,-54.0,2.68,0.83,-0.28,298,1.86,1.74,-0.55,12.0,4,6004,181,-199,4.484,0.052000000000000005,-0.20800000000000002,0.977,0.302,-0.10099999999999999,294.98913999999996,46.838328999999995,14.957,Negative
6159,0,0,0,0,29.9315174,0.0007019999999999999,-0.0007019999999999999,135.0082,0.025,-0.025,0.5986,0.075,-0.5007,2.53,1.1,-1.1,353.0,142.0,-142.0,1.58,0.59,-0.12,517,16.9,18.98,-3.87,5.6,1,5551,172,-142,4.57,0.028999999999999998,-0.028999999999999998,0.809,0.3,-0.061,295.52617999999995,39.806839000000004,15.671,Negative
6165,0,0,0,0,8.9772888,0.00014509999999999998,-0.00014509999999999998,133.44748,0.009609999999999999,-0.009609999999999999,0.7020000000000001,0.26899999999999996,-0.5,4.72,0.31,-0.31,97.5,10.0,-10.0,1.79,0.15,-0.13,1113,362.75,100.8,-72.55,10.3,4,5597,112,-101,3.963,0.054000000000000006,-0.045,1.699,0.147,-0.12300000000000001,297.91687,46.96513,14.6,Positive
6167,0,0,0,0,3.62657392,2.49e-05,-2.49e-05,133.57658,0.00617,-0.00617,0.306,0.154,-0.306,1.791,0.198,-0.198,98.5,11.3,-11.3,0.79,0.16,-0.07,1014,250.0,153.91,-64.5,10.7,1,5416,161,-161,4.579,0.034,-0.136,0.8,0.159,-0.068,291.49585,42.47813,14.835,Positive
6172,0,0,0,0,7.893532400000001,0.0001906,-0.0001906,133.8053,0.0189,-0.0189,0.303,0.168,-0.303,3.444,0.602,-0.602,47.6,5.6,-5.6,0.78,0.22,-0.13,1052,289.79,250.64,-110.32,8.3,1,6306,170,-207,4.346,0.10800000000000001,-0.18600000000000003,1.109,0.327,-0.17600000000000002,292.08185,48.96711,13.954,Negative
6173,0,0,0,0,1.36752316,6.44e-06,-6.44e-06,131.77163000000002,0.00414,-0.00414,0.299,0.153,-0.299,1.208,0.115,-0.115,61.0,6.2,-6.2,0.82,0.13,-0.06,1684,1899.59,788.47,-373.37,11.7,1,5836,78,-78,4.417,0.063,-0.11699999999999999,1.048,0.166,-0.083,287.22008999999997,49.053501000000004,13.860999999999999,Positive
6174,0,0,0,0,1.04347858,1.07e-05,-1.07e-05,131.8424,0.00913,-0.00913,0.49700000000000005,0.0,-0.47100000000000003,2.012,0.306,-0.306,22.5,3.4,-3.4,1.09,0.2,-0.39,2688,12313.82,7298.71,-7905.69,8.6,1,6014,200,-182,3.843,0.3,-0.1,2.246,0.409,-0.8170000000000001,298.25203999999997,45.396640999999995,13.292,Negative
6180,0,0,0,0,482.51700999999997,0.0201,-0.0201,276.2043,0.0284,-0.0284,0.0846,0.3641,-0.0844,14.790999999999999,0.961,-0.961,573.0,59.3,-59.3,2.3,0.75,-0.2,242,0.8,0.76,-0.21,10.3,1,6168,158,-187,4.488,0.044000000000000004,-0.243,0.96,0.312,-0.086,297.48312000000004,45.291142,15.054,Negative
6182,0,0,0,0,148.179343,0.005653,-0.005653,202.2788,0.031,-0.031,0.102,0.35200000000000004,-0.102,12.732999999999999,0.877,-0.877,466.6,42.4,-42.4,2.52,0.38,-0.42,367,4.29,1.72,-1.47,12.5,1,5635,76,-76,4.2780000000000005,0.156,-0.10400000000000001,1.183,0.18,-0.198,294.60629,43.937141,15.562999999999999,Positive
6190,0,0,0,0,5.1581317,0.0001111,-0.0001111,131.7314,0.021,-0.021,0.032,0.425,-0.032,7.773,0.573,-0.573,37.9,3.5,-3.5,2.02,0.4,-0.5,1642,1720.62,983.7,-840.06,13.0,1,5155,116,-142,3.511,0.192,-0.157,3.355,0.6679999999999999,-0.8170000000000001,291.0527,45.835128999999995,13.030999999999999,Negative
6192,0,0,0,0,487.83894000000004,0.06752999999999999,-0.06752999999999999,606.1226,0.0192,-0.0192,0.1252,0.3226,-0.1252,32.77,1.5,-1.5,453.3,42.6,-42.6,3.94,2.55,-1.93,298,1.88,3.96,-1.46,8.8,1,5421,189,-179,3.8819999999999997,0.539,-0.539,1.8769999999999998,1.215,-0.922,300.13855,46.061690999999996,13.728,Negative
6193,0,0,0,0,12.834857000000001,0.00012059999999999999,-0.00012059999999999999,134.37229,0.0077,-0.0077,0.278,0.177,-0.278,2.092,0.261,-0.261,293.9,35.5,-35.5,1.73,0.22,-0.19,755,76.96,27.12,-18.74,9.4,2,5492,82,-74,4.388999999999999,0.105,-0.095,1.016,0.131,-0.10800000000000001,291.81302,38.088181,15.331,Positive
6195,0,0,0,0,12.54474243,5.629999999999999e-05,-5.629999999999999e-05,139.58303999999998,0.00372,-0.00372,0.185,0.267,-0.185,1.24,0.128,-0.128,263.1,30.3,-30.3,1.88,0.3,-0.25,840,117.9,50.4,-34.11,10.8,1,5767,78,-78,4.316,0.126,-0.115,1.159,0.18899999999999997,-0.155,296.39547999999996,42.78014,15.082,Positive
6200,0,0,0,0,5.70509519,4.1700000000000004e-05,-4.1700000000000004e-05,136.20183,0.00575,-0.00575,0.469,0.475,-0.265,1.58,0.314,-0.314,283.6,45.2,-45.2,1.58,0.37,-0.2,947,189.8,139.34,-61.54,9.2,1,5455,180,-164,4.448,0.10400000000000001,-0.16899999999999998,0.927,0.217,-0.11699999999999999,287.31912,49.65699,15.597000000000001,Positive
6203,0,0,0,0,10.8614163,0.0001616,-0.0001616,136.8213,0.0125,-0.0125,0.9390000000000001,0.044000000000000004,-0.655,6.02,0.39,-0.39,64.8,5.5,-5.5,1.01,0.29,-0.11,899,154.68,127.71,-44.72,12.9,1,6339,141,-189,4.454,0.062,-0.2,1.0170000000000001,0.298,-0.106,281.95569,44.261532,13.517000000000001,Positive
6204,0,0,0,0,11.49589567,7.25e-05,-7.25e-05,139.38053,0.00563,-0.00563,0.295,0.149,-0.295,2.256,0.155,-0.155,108.3,9.5,-9.5,1.59,0.46,-0.42,1057,295.46,255.66,-156.16,13.2,1,6290,170,-208,4.133,0.252,-0.168,1.506,0.444,-0.4,297.58194,40.5313,13.582,Positive
6207,0,0,0,0,641.60204,0.020380000000000002,-0.020380000000000002,170.8404,0.0275,-0.0275,0.3218,0.1159,-0.3217,16.762,0.9390000000000001,-0.9390000000000001,237.3,23.2,-23.2,1.61,0.8,-0.14,230,0.66,0.97,-0.18,10.6,1,6277,168,-204,4.449,0.044000000000000004,-0.314,1.031,0.511,-0.08900000000000001,285.79572,44.35051,14.152000000000001,Negative
6208,0,0,0,0,264.466625,0.00157,-0.00157,134.96749,0.0051600000000000005,-0.0051600000000000005,0.129,0.33299999999999996,-0.128,6.371,0.145,-0.145,437.3,18.6,-18.6,2.61,0.57,-0.31,346,3.41,2.06,-1.06,27.0,1,6551,129,-194,4.337,0.073,-0.147,1.236,0.271,-0.146,296.33813,45.545109000000004,11.154000000000002,Positive
